kind,warehouse_code,warehouse_name,scan_prefix,zone,shelf,bin,zone_scan,shelf_scan,bin_scan,product_sku,qty,source
bin,STR,Stock Room,STR,Q,S102,01,STR.Q,STR.QS102,STR.QS102.01,,0,bin
bin,STR,Stock Room,STR,Q,S102,02,STR.Q,STR.QS102,STR.QS102.02,,0,bin
bin,STR,Stock Room,STR,Q,S102,03,STR.Q,STR.QS102,STR.QS102.03,,0,bin
bin,STR,Stock Room,STR,Q,S102,04,STR.Q,STR.QS102,STR.QS102.04,,0,bin
bin,STR,Stock Room,STR,Q,S127,01,STR.Q,STR.QS127,STR.QS127.01,,0,bin
bin,STR,Stock Room,STR,Q,S127,02,STR.Q,STR.QS127,STR.QS127.02,,0,bin
bin,STR,Stock Room,STR,Q,S127,03,STR.Q,STR.QS127,STR.QS127.03,,0,bin
bin,STR,Stock Room,STR,Q,S127,04,STR.Q,STR.QS127,STR.QS127.04,,0,bin
bin,STR,Stock Room,STR,Q,S152,01,STR.Q,STR.QS152,STR.QS152.01,,0,bin
bin,STR,Stock Room,STR,Q,S152,02,STR.Q,STR.QS152,STR.QS152.02,,0,bin
bin,STR,Stock Room,STR,Q,S152,03,STR.Q,STR.QS152,STR.QS152.03,,0,bin
bin,STR,Stock Room,STR,Q,S152,04,STR.Q,STR.QS152,STR.QS152.04,,0,bin
bin,STR,Stock Room,STR,Q,S177,01,STR.Q,STR.QS177,STR.QS177.01,,0,bin
bin,STR,Stock Room,STR,Q,S177,02,STR.Q,STR.QS177,STR.QS177.02,,0,bin
bin,STR,Stock Room,STR,Q,S177,03,STR.Q,STR.QS177,STR.QS177.03,,0,bin
bin,STR,Stock Room,STR,Q,S177,04,STR.Q,STR.QS177,STR.QS177.04,,0,bin
bin,STR,Stock Room,STR,Q,S202,01,STR.Q,STR.QS202,STR.QS202.01,,0,bin
bin,STR,Stock Room,STR,Q,S202,02,STR.Q,STR.QS202,STR.QS202.02,,0,bin
bin,STR,Stock Room,STR,Q,S202,03,STR.Q,STR.QS202,STR.QS202.03,,0,bin
bin,STR,Stock Room,STR,Q,S202,04,STR.Q,STR.QS202,STR.QS202.04,,0,bin
bin,STR,Stock Room,STR,R,S016,01,STR.R,STR.RS016,STR.RS016.01,,0,bin
bin,STR,Stock Room,STR,R,S016,02,STR.R,STR.RS016,STR.RS016.02,,0,bin
bin,STR,Stock Room,STR,R,S016,03,STR.R,STR.RS016,STR.RS016.03,,0,bin
bin,STR,Stock Room,STR,R,S016,04,STR.R,STR.RS016,STR.RS016.04,,0,bin
bin,STR,Stock Room,STR,R,S041,01,STR.R,STR.RS041,STR.RS041.01,,0,bin
bin,STR,Stock Room,STR,R,S041,02,STR.R,STR.RS041,STR.RS041.02,,0,bin
bin,STR,Stock Room,STR,R,S041,03,STR.R,STR.RS041,STR.RS041.03,,0,bin
bin,STR,Stock Room,STR,R,S041,04,STR.R,STR.RS041,STR.RS041.04,,0,bin
bin,STR,Stock Room,STR,R,S066,01,STR.R,STR.RS066,STR.RS066.01,,0,bin
bin,STR,Stock Room,STR,R,S066,02,STR.R,STR.RS066,STR.RS066.02,,0,bin
bin,STR,Stock Room,STR,R,S066,03,STR.R,STR.RS066,STR.RS066.03,,0,bin
bin,STR,Stock Room,STR,R,S066,04,STR.R,STR.RS066,STR.RS066.04,,0,bin
bin,STR,Stock Room,STR,R,S091,01,STR.R,STR.RS091,STR.RS091.01,,0,bin
bin,STR,Stock Room,STR,R,S091,02,STR.R,STR.RS091,STR.RS091.02,,0,bin
bin,STR,Stock Room,STR,R,S091,03,STR.R,STR.RS091,STR.RS091.03,,0,bin
bin,STR,Stock Room,STR,R,S091,04,STR.R,STR.RS091,STR.RS091.04,,0,bin
bin,STR,Stock Room,STR,R,S116,01,STR.R,STR.RS116,STR.RS116.01,,0,bin
bin,STR,Stock Room,STR,R,S116,02,STR.R,STR.RS116,STR.RS116.02,,0,bin
bin,STR,Stock Room,STR,R,S116,03,STR.R,STR.RS116,STR.RS116.03,,0,bin
bin,STR,Stock Room,STR,R,S116,04,STR.R,STR.RS116,STR.RS116.04,,0,bin
bin,STR,Stock Room,STR,R,S141,01,STR.R,STR.RS141,STR.RS141.01,,0,bin
bin,STR,Stock Room,STR,R,S141,02,STR.R,STR.RS141,STR.RS141.02,,0,bin
bin,STR,Stock Room,STR,R,S141,03,STR.R,STR.RS141,STR.RS141.03,,0,bin
bin,STR,Stock Room,STR,R,S141,04,STR.R,STR.RS141,STR.RS141.04,,0,bin
bin,STR,Stock Room,STR,R,S166,01,STR.R,STR.RS166,STR.RS166.01,,0,bin
bin,STR,Stock Room,STR,R,S166,02,STR.R,STR.RS166,STR.RS166.02,,0,bin
bin,STR,Stock Room,STR,R,S166,03,STR.R,STR.RS166,STR.RS166.03,,0,bin
bin,STR,Stock Room,STR,R,S166,04,STR.R,STR.RS166,STR.RS166.04,,0,bin
bin,STR,Stock Room,STR,R,S191,01,STR.R,STR.RS191,STR.RS191.01,,0,bin
bin,STR,Stock Room,STR,R,S191,02,STR.R,STR.RS191,STR.RS191.02,,0,bin
bin,STR,Stock Room,STR,R,S191,03,STR.R,STR.RS191,STR.RS191.03,,0,bin
bin,STR,Stock Room,STR,R,S191,04,STR.R,STR.RS191,STR.RS191.04,,0,bin
bin,STR,Stock Room,STR,S,S011,01,STR.S,STR.SS011,STR.SS011.01,,0,bin
bin,STR,Stock Room,STR,S,S011,02,STR.S,STR.SS011,STR.SS011.02,,0,bin
bin,STR,Stock Room,STR,S,S011,03,STR.S,STR.SS011,STR.SS011.03,,0,bin
bin,STR,Stock Room,STR,S,S011,04,STR.S,STR.SS011,STR.SS011.04,,0,bin
bin,STR,Stock Room,STR,S,S036,01,STR.S,STR.SS036,STR.SS036.01,,0,bin
bin,STR,Stock Room,STR,S,S036,02,STR.S,STR.SS036,STR.SS036.02,,0,bin
bin,STR,Stock Room,STR,S,S036,03,STR.S,STR.SS036,STR.SS036.03,,0,bin
bin,STR,Stock Room,STR,S,S036,04,STR.S,STR.SS036,STR.SS036.04,,0,bin
bin,STR,Stock Room,STR,S,S061,01,STR.S,STR.SS061,STR.SS061.01,,0,bin
bin,STR,Stock Room,STR,S,S061,02,STR.S,STR.SS061,STR.SS061.02,,0,bin
bin,STR,Stock Room,STR,S,S061,03,STR.S,STR.SS061,STR.SS061.03,,0,bin
bin,STR,Stock Room,STR,S,S061,04,STR.S,STR.SS061,STR.SS061.04,,0,bin
bin,STR,Stock Room,STR,S,S086,01,STR.S,STR.SS086,STR.SS086.01,,0,bin
bin,STR,Stock Room,STR,S,S086,02,STR.S,STR.SS086,STR.SS086.02,,0,bin
bin,STR,Stock Room,STR,S,S086,03,STR.S,STR.SS086,STR.SS086.03,,0,bin
bin,STR,Stock Room,STR,S,S086,04,STR.S,STR.SS086,STR.SS086.04,,0,bin
bin,STR,Stock Room,STR,S,S111,01,STR.S,STR.SS111,STR.SS111.01,,0,bin
bin,STR,Stock Room,STR,S,S111,02,STR.S,STR.SS111,STR.SS111.02,,0,bin
bin,STR,Stock Room,STR,S,S111,03,STR.S,STR.SS111,STR.SS111.03,,0,bin
bin,STR,Stock Room,STR,S,S111,04,STR.S,STR.SS111,STR.SS111.04,,0,bin
bin,STR,Stock Room,STR,S,S136,01,STR.S,STR.SS136,STR.SS136.01,,0,bin
bin,STR,Stock Room,STR,S,S136,02,STR.S,STR.SS136,STR.SS136.02,,0,bin
bin,STR,Stock Room,STR,S,S136,03,STR.S,STR.SS136,STR.SS136.03,,0,bin
bin,STR,Stock Room,STR,S,S136,04,STR.S,STR.SS136,STR.SS136.04,,0,bin
bin,STR,Stock Room,STR,S,S161,01,STR.S,STR.SS161,STR.SS161.01,,0,bin
bin,STR,Stock Room,STR,S,S161,02,STR.S,STR.SS161,STR.SS161.02,,0,bin
bin,STR,Stock Room,STR,S,S161,03,STR.S,STR.SS161,STR.SS161.03,,0,bin
bin,STR,Stock Room,STR,S,S161,04,STR.S,STR.SS161,STR.SS161.04,,0,bin
bin,STR,Stock Room,STR,S,S186,01,STR.S,STR.SS186,STR.SS186.01,,0,bin
bin,STR,Stock Room,STR,S,S186,02,STR.S,STR.SS186,STR.SS186.02,,0,bin
bin,STR,Stock Room,STR,S,S186,03,STR.S,STR.SS186,STR.SS186.03,,0,bin
bin,STR,Stock Room,STR,S,S186,04,STR.S,STR.SS186,STR.SS186.04,,0,bin
bin,STR,Stock Room,STR,T,S005,01,STR.T,STR.TS005,STR.TS005.01,,0,bin
bin,STR,Stock Room,STR,T,S005,02,STR.T,STR.TS005,STR.TS005.02,,0,bin
bin,STR,Stock Room,STR,T,S005,03,STR.T,STR.TS005,STR.TS005.03,,0,bin
bin,STR,Stock Room,STR,T,S005,04,STR.T,STR.TS005,STR.TS005.04,,0,bin
bin,STR,Stock Room,STR,T,S030,01,STR.T,STR.TS030,STR.TS030.01,,0,bin
bin,STR,Stock Room,STR,T,S030,02,STR.T,STR.TS030,STR.TS030.02,,0,bin
bin,STR,Stock Room,STR,T,S030,03,STR.T,STR.TS030,STR.TS030.03,,0,bin
bin,STR,Stock Room,STR,T,S030,04,STR.T,STR.TS030,STR.TS030.04,,0,bin
bin,STR,Stock Room,STR,T,S055,01,STR.T,STR.TS055,STR.TS055.01,,0,bin
bin,STR,Stock Room,STR,T,S055,02,STR.T,STR.TS055,STR.TS055.02,,0,bin
bin,STR,Stock Room,STR,T,S055,03,STR.T,STR.TS055,STR.TS055.03,,0,bin
bin,STR,Stock Room,STR,T,S055,04,STR.T,STR.TS055,STR.TS055.04,,0,bin
bin,STR,Stock Room,STR,T,S080,01,STR.T,STR.TS080,STR.TS080.01,,0,bin
bin,STR,Stock Room,STR,T,S080,02,STR.T,STR.TS080,STR.TS080.02,,0,bin
bin,STR,Stock Room,STR,T,S080,03,STR.T,STR.TS080,STR.TS080.03,,0,bin
bin,STR,Stock Room,STR,T,S080,04,STR.T,STR.TS080,STR.TS080.04,,0,bin
bin,STR,Stock Room,STR,T,S105,01,STR.T,STR.TS105,STR.TS105.01,,0,bin
bin,STR,Stock Room,STR,T,S105,02,STR.T,STR.TS105,STR.TS105.02,,0,bin
bin,STR,Stock Room,STR,T,S105,03,STR.T,STR.TS105,STR.TS105.03,,0,bin
bin,STR,Stock Room,STR,T,S105,04,STR.T,STR.TS105,STR.TS105.04,,0,bin
bin,STR,Stock Room,STR,T,S130,01,STR.T,STR.TS130,STR.TS130.01,,0,bin
bin,STR,Stock Room,STR,T,S130,02,STR.T,STR.TS130,STR.TS130.02,,0,bin
bin,STR,Stock Room,STR,T,S130,03,STR.T,STR.TS130,STR.TS130.03,,0,bin
bin,STR,Stock Room,STR,T,S130,04,STR.T,STR.TS130,STR.TS130.04,,0,bin
bin,STR,Stock Room,STR,T,S155,01,STR.T,STR.TS155,STR.TS155.01,,0,bin
bin,STR,Stock Room,STR,T,S155,02,STR.T,STR.TS155,STR.TS155.02,,0,bin
bin,STR,Stock Room,STR,T,S155,03,STR.T,STR.TS155,STR.TS155.03,,0,bin
bin,STR,Stock Room,STR,T,S155,04,STR.T,STR.TS155,STR.TS155.04,,0,bin
bin,STR,Stock Room,STR,T,S180,01,STR.T,STR.TS180,STR.TS180.01,,0,bin
bin,STR,Stock Room,STR,T,S180,02,STR.T,STR.TS180,STR.TS180.02,,0,bin
bin,STR,Stock Room,STR,T,S180,03,STR.T,STR.TS180,STR.TS180.03,,0,bin
bin,STR,Stock Room,STR,T,S180,04,STR.T,STR.TS180,STR.TS180.04,,0,bin
bin,STR,Stock Room,STR,T,S205,01,STR.T,STR.TS205,STR.TS205.01,,0,bin
bin,STR,Stock Room,STR,T,S205,02,STR.T,STR.TS205,STR.TS205.02,,0,bin
bin,STR,Stock Room,STR,T,S205,03,STR.T,STR.TS205,STR.TS205.03,,0,bin
bin,STR,Stock Room,STR,T,S205,04,STR.T,STR.TS205,STR.TS205.04,,0,bin
bin,STR,Stock Room,STR,U,S018,01,STR.U,STR.US018,STR.US018.01,,0,bin
bin,STR,Stock Room,STR,U,S018,02,STR.U,STR.US018,STR.US018.02,,0,bin
bin,STR,Stock Room,STR,U,S018,03,STR.U,STR.US018,STR.US018.03,,0,bin
bin,STR,Stock Room,STR,U,S018,04,STR.U,STR.US018,STR.US018.04,,0,bin
bin,STR,Stock Room,STR,U,S043,01,STR.U,STR.US043,STR.US043.01,,0,bin
bin,STR,Stock Room,STR,U,S043,02,STR.U,STR.US043,STR.US043.02,,0,bin
bin,STR,Stock Room,STR,U,S043,03,STR.U,STR.US043,STR.US043.03,,0,bin
bin,STR,Stock Room,STR,U,S043,04,STR.U,STR.US043,STR.US043.04,,0,bin
bin,STR,Stock Room,STR,U,S068,01,STR.U,STR.US068,STR.US068.01,,0,bin
bin,STR,Stock Room,STR,U,S068,02,STR.U,STR.US068,STR.US068.02,,0,bin
bin,STR,Stock Room,STR,U,S068,03,STR.U,STR.US068,STR.US068.03,,0,bin
bin,STR,Stock Room,STR,U,S068,04,STR.U,STR.US068,STR.US068.04,,0,bin
bin,STR,Stock Room,STR,U,S093,01,STR.U,STR.US093,STR.US093.01,,0,bin
bin,STR,Stock Room,STR,U,S093,02,STR.U,STR.US093,STR.US093.02,,0,bin
bin,STR,Stock Room,STR,U,S093,03,STR.U,STR.US093,STR.US093.03,,0,bin
bin,STR,Stock Room,STR,U,S093,04,STR.U,STR.US093,STR.US093.04,,0,bin
bin,STR,Stock Room,STR,U,S118,01,STR.U,STR.US118,STR.US118.01,,0,bin
bin,STR,Stock Room,STR,U,S118,02,STR.U,STR.US118,STR.US118.02,,0,bin
bin,STR,Stock Room,STR,U,S118,03,STR.U,STR.US118,STR.US118.03,,0,bin
bin,STR,Stock Room,STR,U,S118,04,STR.U,STR.US118,STR.US118.04,,0,bin
bin,STR,Stock Room,STR,U,S143,01,STR.U,STR.US143,STR.US143.01,,0,bin
bin,STR,Stock Room,STR,U,S143,02,STR.U,STR.US143,STR.US143.02,,0,bin
bin,STR,Stock Room,STR,U,S143,03,STR.U,STR.US143,STR.US143.03,,0,bin
bin,STR,Stock Room,STR,U,S143,04,STR.U,STR.US143,STR.US143.04,,0,bin
bin,STR,Stock Room,STR,U,S168,01,STR.U,STR.US168,STR.US168.01,,0,bin
bin,STR,Stock Room,STR,U,S168,02,STR.U,STR.US168,STR.US168.02,,0,bin
bin,STR,Stock Room,STR,U,S168,03,STR.U,STR.US168,STR.US168.03,,0,bin
bin,STR,Stock Room,STR,U,S168,04,STR.U,STR.US168,STR.US168.04,,0,bin
bin,STR,Stock Room,STR,U,S193,01,STR.U,STR.US193,STR.US193.01,,0,bin
bin,STR,Stock Room,STR,U,S193,02,STR.U,STR.US193,STR.US193.02,,0,bin
bin,STR,Stock Room,STR,U,S193,03,STR.U,STR.US193,STR.US193.03,,0,bin
bin,STR,Stock Room,STR,U,S193,04,STR.U,STR.US193,STR.US193.04,,0,bin
bin,STR,Stock Room,STR,V,S019,01,STR.V,STR.VS019,STR.VS019.01,,0,bin
bin,STR,Stock Room,STR,V,S019,02,STR.V,STR.VS019,STR.VS019.02,,0,bin
bin,STR,Stock Room,STR,V,S019,03,STR.V,STR.VS019,STR.VS019.03,,0,bin
bin,STR,Stock Room,STR,V,S019,04,STR.V,STR.VS019,STR.VS019.04,,0,bin
bin,STR,Stock Room,STR,V,S044,01,STR.V,STR.VS044,STR.VS044.01,,0,bin
bin,STR,Stock Room,STR,V,S044,02,STR.V,STR.VS044,STR.VS044.02,,0,bin
bin,STR,Stock Room,STR,V,S044,03,STR.V,STR.VS044,STR.VS044.03,,0,bin
bin,STR,Stock Room,STR,V,S044,04,STR.V,STR.VS044,STR.VS044.04,,0,bin
bin,STR,Stock Room,STR,V,S069,01,STR.V,STR.VS069,STR.VS069.01,,0,bin
bin,STR,Stock Room,STR,V,S069,02,STR.V,STR.VS069,STR.VS069.02,,0,bin
bin,STR,Stock Room,STR,V,S069,03,STR.V,STR.VS069,STR.VS069.03,,0,bin
bin,STR,Stock Room,STR,V,S069,04,STR.V,STR.VS069,STR.VS069.04,,0,bin
bin,STR,Stock Room,STR,V,S094,01,STR.V,STR.VS094,STR.VS094.01,,0,bin
bin,STR,Stock Room,STR,V,S094,02,STR.V,STR.VS094,STR.VS094.02,,0,bin
bin,STR,Stock Room,STR,V,S094,03,STR.V,STR.VS094,STR.VS094.03,,0,bin
bin,STR,Stock Room,STR,V,S094,04,STR.V,STR.VS094,STR.VS094.04,,0,bin
bin,STR,Stock Room,STR,V,S119,01,STR.V,STR.VS119,STR.VS119.01,,0,bin
bin,STR,Stock Room,STR,V,S119,02,STR.V,STR.VS119,STR.VS119.02,,0,bin
bin,STR,Stock Room,STR,V,S119,03,STR.V,STR.VS119,STR.VS119.03,,0,bin
bin,STR,Stock Room,STR,V,S119,04,STR.V,STR.VS119,STR.VS119.04,,0,bin
bin,STR,Stock Room,STR,V,S144,01,STR.V,STR.VS144,STR.VS144.01,,0,bin
bin,STR,Stock Room,STR,V,S144,02,STR.V,STR.VS144,STR.VS144.02,,0,bin
bin,STR,Stock Room,STR,V,S144,03,STR.V,STR.VS144,STR.VS144.03,,0,bin
bin,STR,Stock Room,STR,V,S144,04,STR.V,STR.VS144,STR.VS144.04,,0,bin
bin,STR,Stock Room,STR,V,S169,01,STR.V,STR.VS169,STR.VS169.01,,0,bin
bin,STR,Stock Room,STR,V,S169,02,STR.V,STR.VS169,STR.VS169.02,,0,bin
bin,STR,Stock Room,STR,V,S169,03,STR.V,STR.VS169,STR.VS169.03,,0,bin
bin,STR,Stock Room,STR,V,S169,04,STR.V,STR.VS169,STR.VS169.04,,0,bin
bin,STR,Stock Room,STR,V,S194,01,STR.V,STR.VS194,STR.VS194.01,,0,bin
bin,STR,Stock Room,STR,V,S194,02,STR.V,STR.VS194,STR.VS194.02,,0,bin
bin,STR,Stock Room,STR,V,S194,03,STR.V,STR.VS194,STR.VS194.03,,0,bin
bin,STR,Stock Room,STR,V,S194,04,STR.V,STR.VS194,STR.VS194.04,,0,bin
bin,STR,Stock Room,STR,W,S008,01,STR.W,STR.WS008,STR.WS008.01,,0,bin
bin,STR,Stock Room,STR,W,S008,02,STR.W,STR.WS008,STR.WS008.02,,0,bin
bin,STR,Stock Room,STR,W,S008,03,STR.W,STR.WS008,STR.WS008.03,,0,bin
bin,STR,Stock Room,STR,W,S008,04,STR.W,STR.WS008,STR.WS008.04,,0,bin
bin,STR,Stock Room,STR,W,S033,01,STR.W,STR.WS033,STR.WS033.01,,0,bin
bin,STR,Stock Room,STR,W,S033,02,STR.W,STR.WS033,STR.WS033.02,,0,bin
bin,STR,Stock Room,STR,W,S033,03,STR.W,STR.WS033,STR.WS033.03,,0,bin
bin,STR,Stock Room,STR,W,S033,04,STR.W,STR.WS033,STR.WS033.04,,0,bin
bin,STR,Stock Room,STR,W,S058,01,STR.W,STR.WS058,STR.WS058.01,,0,bin
bin,STR,Stock Room,STR,W,S058,02,STR.W,STR.WS058,STR.WS058.02,,0,bin
bin,STR,Stock Room,STR,W,S058,03,STR.W,STR.WS058,STR.WS058.03,,0,bin
bin,STR,Stock Room,STR,W,S058,04,STR.W,STR.WS058,STR.WS058.04,,0,bin
bin,STR,Stock Room,STR,W,S083,01,STR.W,STR.WS083,STR.WS083.01,,0,bin
bin,STR,Stock Room,STR,W,S083,02,STR.W,STR.WS083,STR.WS083.02,,0,bin
bin,STR,Stock Room,STR,W,S083,03,STR.W,STR.WS083,STR.WS083.03,,0,bin
bin,STR,Stock Room,STR,W,S083,04,STR.W,STR.WS083,STR.WS083.04,,0,bin
bin,STR,Stock Room,STR,W,S108,01,STR.W,STR.WS108,STR.WS108.01,,0,bin
bin,STR,Stock Room,STR,W,S108,02,STR.W,STR.WS108,STR.WS108.02,,0,bin
bin,STR,Stock Room,STR,W,S108,03,STR.W,STR.WS108,STR.WS108.03,,0,bin
bin,STR,Stock Room,STR,W,S108,04,STR.W,STR.WS108,STR.WS108.04,,0,bin
bin,STR,Stock Room,STR,W,S133,01,STR.W,STR.WS133,STR.WS133.01,,0,bin
bin,STR,Stock Room,STR,W,S133,02,STR.W,STR.WS133,STR.WS133.02,,0,bin
bin,STR,Stock Room,STR,W,S133,03,STR.W,STR.WS133,STR.WS133.03,,0,bin
bin,STR,Stock Room,STR,W,S133,04,STR.W,STR.WS133,STR.WS133.04,,0,bin
bin,STR,Stock Room,STR,W,S158,01,STR.W,STR.WS158,STR.WS158.01,,0,bin
bin,STR,Stock Room,STR,W,S158,02,STR.W,STR.WS158,STR.WS158.02,,0,bin
bin,STR,Stock Room,STR,W,S158,03,STR.W,STR.WS158,STR.WS158.03,,0,bin
bin,STR,Stock Room,STR,W,S158,04,STR.W,STR.WS158,STR.WS158.04,,0,bin
bin,STR,Stock Room,STR,W,S183,01,STR.W,STR.WS183,STR.WS183.01,,0,bin
bin,STR,Stock Room,STR,W,S183,02,STR.W,STR.WS183,STR.WS183.02,,0,bin
bin,STR,Stock Room,STR,W,S183,03,STR.W,STR.WS183,STR.WS183.03,,0,bin
bin,STR,Stock Room,STR,W,S183,04,STR.W,STR.WS183,STR.WS183.04,,0,bin
bin,STR,Stock Room,STR,W,S208,01,STR.W,STR.WS208,STR.WS208.01,,0,bin
bin,STR,Stock Room,STR,W,S208,02,STR.W,STR.WS208,STR.WS208.02,,0,bin
bin,STR,Stock Room,STR,X,S021,01,STR.X,STR.XS021,STR.XS021.01,,0,bin
bin,STR,Stock Room,STR,X,S021,02,STR.X,STR.XS021,STR.XS021.02,,0,bin
bin,STR,Stock Room,STR,X,S021,03,STR.X,STR.XS021,STR.XS021.03,,0,bin
bin,STR,Stock Room,STR,X,S021,04,STR.X,STR.XS021,STR.XS021.04,,0,bin
bin,STR,Stock Room,STR,X,S046,01,STR.X,STR.XS046,STR.XS046.01,,0,bin
bin,STR,Stock Room,STR,X,S046,02,STR.X,STR.XS046,STR.XS046.02,,0,bin
bin,STR,Stock Room,STR,X,S046,03,STR.X,STR.XS046,STR.XS046.03,,0,bin
bin,STR,Stock Room,STR,X,S046,04,STR.X,STR.XS046,STR.XS046.04,,0,bin
bin,STR,Stock Room,STR,X,S071,01,STR.X,STR.XS071,STR.XS071.01,,0,bin
bin,STR,Stock Room,STR,X,S071,02,STR.X,STR.XS071,STR.XS071.02,,0,bin
bin,STR,Stock Room,STR,X,S071,03,STR.X,STR.XS071,STR.XS071.03,,0,bin
bin,STR,Stock Room,STR,X,S071,04,STR.X,STR.XS071,STR.XS071.04,,0,bin
bin,STR,Stock Room,STR,X,S096,01,STR.X,STR.XS096,STR.XS096.01,,0,bin
bin,STR,Stock Room,STR,X,S096,02,STR.X,STR.XS096,STR.XS096.02,,0,bin
bin,STR,Stock Room,STR,X,S096,03,STR.X,STR.XS096,STR.XS096.03,,0,bin
bin,STR,Stock Room,STR,X,S096,04,STR.X,STR.XS096,STR.XS096.04,,0,bin
bin,STR,Stock Room,STR,X,S121,01,STR.X,STR.XS121,STR.XS121.01,,0,bin
bin,STR,Stock Room,STR,X,S121,02,STR.X,STR.XS121,STR.XS121.02,,0,bin
bin,STR,Stock Room,STR,X,S121,03,STR.X,STR.XS121,STR.XS121.03,,0,bin
bin,STR,Stock Room,STR,X,S121,04,STR.X,STR.XS121,STR.XS121.04,,0,bin
bin,STR,Stock Room,STR,X,S146,01,STR.X,STR.XS146,STR.XS146.01,,0,bin
bin,STR,Stock Room,STR,X,S146,02,STR.X,STR.XS146,STR.XS146.02,,0,bin
bin,STR,Stock Room,STR,X,S146,03,STR.X,STR.XS146,STR.XS146.03,,0,bin
bin,STR,Stock Room,STR,X,S146,04,STR.X,STR.XS146,STR.XS146.04,,0,bin
bin,STR,Stock Room,STR,X,S171,01,STR.X,STR.XS171,STR.XS171.01,,0,bin
bin,STR,Stock Room,STR,X,S171,02,STR.X,STR.XS171,STR.XS171.02,,0,bin
bin,STR,Stock Room,STR,X,S171,03,STR.X,STR.XS171,STR.XS171.03,,0,bin
bin,STR,Stock Room,STR,X,S171,04,STR.X,STR.XS171,STR.XS171.04,,0,bin
bin,STR,Stock Room,STR,X,S196,01,STR.X,STR.XS196,STR.XS196.01,,0,bin
bin,STR,Stock Room,STR,X,S196,02,STR.X,STR.XS196,STR.XS196.02,,0,bin
bin,STR,Stock Room,STR,X,S196,03,STR.X,STR.XS196,STR.XS196.03,,0,bin
bin,STR,Stock Room,STR,X,S196,04,STR.X,STR.XS196,STR.XS196.04,,0,bin
bin,STR,Stock Room,STR,Y,S015,01,STR.Y,STR.YS015,STR.YS015.01,,0,bin
bin,STR,Stock Room,STR,Y,S015,02,STR.Y,STR.YS015,STR.YS015.02,,0,bin
bin,STR,Stock Room,STR,Y,S015,03,STR.Y,STR.YS015,STR.YS015.03,,0,bin
bin,STR,Stock Room,STR,Y,S015,04,STR.Y,STR.YS015,STR.YS015.04,,0,bin
bin,STR,Stock Room,STR,Y,S040,01,STR.Y,STR.YS040,STR.YS040.01,,0,bin
bin,STR,Stock Room,STR,Y,S040,02,STR.Y,STR.YS040,STR.YS040.02,,0,bin
bin,STR,Stock Room,STR,Y,S040,03,STR.Y,STR.YS040,STR.YS040.03,,0,bin
bin,STR,Stock Room,STR,Y,S040,04,STR.Y,STR.YS040,STR.YS040.04,,0,bin
bin,STR,Stock Room,STR,Y,S065,01,STR.Y,STR.YS065,STR.YS065.01,,0,bin
bin,STR,Stock Room,STR,Y,S065,02,STR.Y,STR.YS065,STR.YS065.02,,0,bin
bin,STR,Stock Room,STR,Y,S065,03,STR.Y,STR.YS065,STR.YS065.03,,0,bin
bin,STR,Stock Room,STR,Y,S065,04,STR.Y,STR.YS065,STR.YS065.04,,0,bin
bin,STR,Stock Room,STR,Y,S090,01,STR.Y,STR.YS090,STR.YS090.01,,0,bin
bin,STR,Stock Room,STR,Y,S090,02,STR.Y,STR.YS090,STR.YS090.02,,0,bin
bin,STR,Stock Room,STR,Y,S090,03,STR.Y,STR.YS090,STR.YS090.03,,0,bin
bin,STR,Stock Room,STR,Y,S090,04,STR.Y,STR.YS090,STR.YS090.04,,0,bin
bin,STR,Stock Room,STR,Y,S115,01,STR.Y,STR.YS115,STR.YS115.01,,0,bin
bin,STR,Stock Room,STR,Y,S115,02,STR.Y,STR.YS115,STR.YS115.02,,0,bin
bin,STR,Stock Room,STR,Y,S115,03,STR.Y,STR.YS115,STR.YS115.03,,0,bin
bin,STR,Stock Room,STR,Y,S115,04,STR.Y,STR.YS115,STR.YS115.04,,0,bin
bin,STR,Stock Room,STR,Y,S140,01,STR.Y,STR.YS140,STR.YS140.01,,0,bin
bin,STR,Stock Room,STR,Y,S140,02,STR.Y,STR.YS140,STR.YS140.02,,0,bin
bin,STR,Stock Room,STR,Y,S140,03,STR.Y,STR.YS140,STR.YS140.03,,0,bin
bin,STR,Stock Room,STR,Y,S140,04,STR.Y,STR.YS140,STR.YS140.04,,0,bin
bin,STR,Stock Room,STR,Y,S165,01,STR.Y,STR.YS165,STR.YS165.01,,0,bin
bin,STR,Stock Room,STR,Y,S165,02,STR.Y,STR.YS165,STR.YS165.02,,0,bin
bin,STR,Stock Room,STR,Y,S165,03,STR.Y,STR.YS165,STR.YS165.03,,0,bin
bin,STR,Stock Room,STR,Y,S165,04,STR.Y,STR.YS165,STR.YS165.04,,0,bin
bin,STR,Stock Room,STR,Y,S190,01,STR.Y,STR.YS190,STR.YS190.01,,0,bin
bin,STR,Stock Room,STR,Y,S190,02,STR.Y,STR.YS190,STR.YS190.02,,0,bin
bin,STR,Stock Room,STR,Y,S190,03,STR.Y,STR.YS190,STR.YS190.03,,0,bin
bin,STR,Stock Room,STR,Y,S190,04,STR.Y,STR.YS190,STR.YS190.04,,0,bin
shelf,STR,Stock Room,STR,A,S006,,STR.A,STR.AS006,,,0,bin
